customer_id,first_name,last_name,age,state,region,occupation,annual_income,credit_score,customer_segment,risk_tier,account_open_date,is_digital_customer,num_products,is_active
ACB-C000223,Robert,Singh,44,TX,South,Government Employee,257858.06,696.0,High Net Worth,3,2019-04-05,1,2,1
ACB-C000224,Wei,Wilson,50,FL,Southeast,Government Employee,456434.95,722.0,High Net Worth,1,2021-08-27,1,1,1
ACB-C000225,Karen,Wilson,31,CA,West,Unemployed,31693.29,709.0,Mass Market,2,2019-11-19,0,2,1
ACB-C000226,Thomas,Lee,37,CA,West,Government Employee,60995.9,763.0,Mass Market,2,2016-04-24,1,2,1
ACB-C000227,Daniel,Miller,45,PA,Northeast,Employed - Part Time,89092.29,534.0,Mass Market,4,2016-05-14,1,2,1
ACB-C000228,Thomas,Thomas,18,NY,Northeast,Unemployed,42553.93,658.0,Mass Market,3,2022-01-13,0,3,1
ACB-C000229,Susan,Kowalski,60,TN,South,Retired,55919.01,580.0,Affluent,4,2016-04-13,1,1,1
ACB-C000230,Jessica,Russo,74,NC,Southeast,Student,,765.0,Affluent,1,2016-02-15,1,5,1
ACB-C000231,Angela,Johnson,65,IL,Midwest,Government Employee,37324.62,650.0,Mass Market,3,2025-09-10,0,3,1
ACB-C000232,Robert,Wilson,29,GA,Southeast,Employed - Part Time,84031.43,699.0,Emerging Affluent,3,2018-07-13,1,5,1
ACB-C000233,Fatima,Davis,47,GA,Southeast,Retired,197791.61,,Affluent,4,2016-04-10,1,5,1
ACB-C000234,Hassan,Jones,31,GA,Southeast,Student,42587.95,668.0,Mass Market,3,2016-10-18,1,3,0
ACB-C000235,David,Russo,37,CA,West,Employed - Full Time,37189.02,692.0,Mass Market,3,2019-03-03,0,1,1
ACB-C000236,James,Lopez,65,OH,Midwest,Retired,57894.52,743.0,Mass Market,1,2016-07-15,0,4,1
ACB-C000237,Karen,Ahmed,30,FL,Southeast,Unemployed,41538.5,637.0,Mass Market,3,2016-07-10,1,5,1
ACB-C000238,Sarah,Smith,29,TX,South,Unemployed,73802.9,716.0,Emerging Affluent,2,2020-04-10,1,4,1
ACB-C000239,Wei,Miller,51,NC,Southeast,,36550.84,738.0,Mass Market,1,2024-01-21,1,3,1
ACB-C000240,Jessica,Brown,44,CA,West,Government Employee,85361.47,715.0,Mass Market,1,2017-09-09,1,1,0
ACB-C000241,Linda,Russo,55,VA,Northeast,,289430.47,506.0,High Net Worth,5,2020-07-09,1,2,1
ACB-C000242,Diana,Davis,40,VA,Northeast,Retired,71061.74,666.0,Mass Market,2,2015-11-22,1,3,1
ACB-C000243,Hassan,Martin,60,TN,South,Unemployed,51509.84,608.0,Mass Market,4,2016-11-02,1,5,1
ACB-C000244,Diana,Garcia,58,FL,Southeast,Unemployed,420051.64,560.0,High Net Worth,5,2024-05-27,1,2,1
ACB-C000245,Marcus,Moore,36,TX,South,Retired,62339.96,478.0,Mass Market,5,2022-02-04,1,5,1
ACB-C000246,Michael,Smith,25,VA,Northeast,Student,,657.0,Mass Market,4,2020-11-06,1,2,1
ACB-C000247,Priya,Martinez,51,NY,Northeast,Student,153199.93,660.0,Affluent,4,2019-08-01,1,1,1
ACB-C000248,David,Jackson,28,VA,Northeast,Employed - Full Time,24101.35,702.0,Mass Market,2,2022-01-17,1,1,1
ACB-C000249,Wei,Ahmed,36,VA,Northeast,Employed - Full Time,42401.45,776.0,Emerging Affluent,1,2020-05-09,0,1,1
ACB-C000250,Mark,Russo,40,AZ,West,Student,29432.5,642.0,Mass Market,3,2020-12-15,1,4,1
ACB-C000251,Charles,Lopez,43,FL,Southeast,Government Employee,71013.73,655.0,Mass Market,2,2023-11-17,0,2,1
ACB-C000252,Daniel,Johnson,38,FL,Southeast,Student,57537.38,746.0,Mass Market,1,2017-12-08,1,4,1
ACB-C000253,Charles,Garcia,59,AZ,West,Employed - Part Time,38859.23,644.0,Mass Market,3,2021-09-23,1,2,1
ACB-C000254,Fatima,Jones,45,FL,Southeast,Retired,121849.29,670.0,Emerging Affluent,3,2025-04-03,0,3,0
ACB-C000255,Priya,Smith,36,CA,West,Retired,104099.33,641.0,Emerging Affluent,4,2022-02-03,1,3,1
ACB-C000256,Linda,Anderson,59,GA,Southeast,Self-Employed,156120.39,704.0,Affluent,3,2016-08-17,1,3,1
ACB-C000257,John,Brown,53,VA,Northeast,Student,94014.8,620.0,Emerging Affluent,3,2015-03-18,1,3,1
ACB-C000258,Hassan,Kim,30,OH,Midwest,Student,56277.17,779.0,Mass Market,2,2025-04-12,1,3,1
ACB-C000259,David,Martin,61,GA,Southeast,Employed - Full Time,92158.16,676.0,Affluent,2,2017-03-30,0,2,1
ACB-C000260,Priya,Smith,39,TX,South,Unemployed,74417.6,560.0,Emerging Affluent,5,2016-08-23,1,4,1
ACB-C000261,John,Brown,42,NC,Southeast,Employed - Full Time,88513.68,762.0,Emerging Affluent,1,2019-10-13,1,2,1
ACB-C000262,Thomas,Martin,40,PA,Northeast,Unemployed,132011.3,701.0,Affluent,2,2020-12-12,1,5,1
ACB-C000263,Karen,Davis,18,CA,West,Retired,56985.24,576.0,Emerging Affluent,3,2017-12-21,1,4,1
ACB-C000264,Michael,Patel,50,GA,Southeast,Retired,22314.11,666.0,Mass Market,2,2022-10-30,1,3,1
ACB-C000265,Patricia,Davis,34,TN,South,,55019.69,698.0,Emerging Affluent,2,2016-07-17,0,2,1
ACB-C000266,Daniel,Miller,40,IL,Midwest,Student,64230.15,717.0,Mass Market,2,2020-06-24,0,2,1
ACB-C000267,Wei,Lopez,42,OH,Midwest,Retired,55516.31,,Mass Market,2,2023-04-16,1,3,1
ACB-C000268,Priya,Lee,50,OH,Midwest,Student,42009.22,725.0,Emerging Affluent,2,2021-05-23,1,1,1
ACB-C000269,Jennifer,Davis,25,FL,Southeast,Government Employee,59995.57,627.0,Mass Market,4,2018-07-16,0,2,1
ACB-C000270,Elena,Thomas,31,FL,Southeast,Self-Employed,26275.53,685.0,Mass Market,3,2024-10-29,1,2,1
ACB-C000271,Mark,Lee,42,AZ,West,Self-Employed,41110.96,707.0,Mass Market,2,2021-10-14,1,1,1
ACB-C000272,John,Thomas,51,AZ,West,Employed - Part Time,97244.7,696.0,Emerging Affluent,2,2015-03-06,1,5,1
ACB-C000273,Angela,Williams,46,TN,South,Employed - Full Time,38957.7,763.0,Mass Market,1,2021-09-18,1,2,1
ACB-C000274,Marcus,Lee,32,TN,South,Government Employee,44946.25,603.0,Emerging Affluent,4,2017-04-28,1,2,1
ACB-C000275,Maria,Smith,44,GA,Southeast,Employed - Part Time,15590.48,754.0,Mass Market,2,2018-01-05,0,1,1
ACB-C000276,Elena,Johnson,33,GA,Southeast,Self-Employed,30384.93,505.0,Mass Market,5,2020-12-06,0,4,1
ACB-C000277,James,Smith,47,IL,Midwest,Retired,37294.99,764.0,Mass Market,2,2017-08-03,0,1,1
ACB-C000278,Hassan,Patel,45,NC,Southeast,Government Employee,84050.86,636.0,Emerging Affluent,4,2017-05-26,1,1,1
ACB-C000279,Barbara,Johnson,29,OH,Midwest,Employed - Full Time,34887.17,710.0,Mass Market,2,2018-06-27,1,2,1
ACB-C000280,Sarah,Garcia,72,IL,Midwest,Employed - Full Time,,755.0,High Net Worth,1,2021-02-09,1,2,1
ACB-C000281,Priya,Nguyen,55,TN,South,Employed - Part Time,114107.69,751.0,Affluent,1,2021-04-27,0,3,1
ACB-C000282,Patricia,Martin,55,FL,Southeast,Employed - Full Time,107637.58,657.0,Affluent,3,2019-09-22,1,3,1
ACB-C000283,James,Patel,50,FL,Southeast,Self-Employed,232239.46,754.0,Affluent,2,2022-09-09,1,2,1
ACB-C000284,James,Hernandez,41,TX,South,Retired,49071.52,762.0,Mass Market,2,2019-07-26,1,3,1
ACB-C000285,Diana,Anderson,35,GA,Southeast,Employed - Part Time,30358.12,625.0,Mass Market,4,2020-12-02,0,2,1
ACB-C000286,Elena,Brown,61,TX,South,Retired,34942.79,729.0,Emerging Affluent,2,2025-12-16,0,3,1
ACB-C000287,Mark,Wilson,38,NY,Northeast,Unemployed,76412.83,671.0,Emerging Affluent,2,2020-08-19,1,4,1
ACB-C000288,Jessica,Jones,47,GA,Southeast,Employed - Part Time,206145.98,584.0,Affluent,4,2016-02-21,0,5,1
ACB-C000289,Nancy,Garcia,40,FL,Southeast,Unemployed,87469.05,723.0,Emerging Affluent,2,2017-01-26,1,4,1
ACB-C000290,Thomas,Russo,74,NC,Southeast,Student,745687.28,605.0,High Net Worth,4,2024-07-01,0,3,1
ACB-C000291,Fatima,Hernandez,35,TX,South,Government Employee,35215.14,723.0,Mass Market,2,2021-03-16,0,1,1
ACB-C000292,Marcus,Wilson,62,TX,South,Employed - Full Time,156126.95,665.0,Affluent,2,2015-12-28,0,2,1
ACB-C000293,Thomas,Nguyen,40,AZ,West,Student,43253.61,758.0,Emerging Affluent,1,2015-01-30,1,1,1
ACB-C000294,Robert,Nguyen,47,FL,Southeast,Unemployed,39462.27,702.0,Emerging Affluent,4,2022-06-25,0,3,1
ACB-C000295,Maria,Kim,61,TX,South,Employed - Full Time,41246.31,570.0,Mass Market,4,2017-12-07,1,1,0
ACB-C000296,Linda,Rodriguez,34,GA,Southeast,Student,109944.89,574.0,Emerging Affluent,5,2020-11-15,0,2,1
ACB-C000297,Hassan,Nguyen,61,IL,Midwest,Retired,220768.99,696.0,Affluent,2,2018-08-16,0,2,1
ACB-C000298,Priya,Thomas,20,CA,West,,45357.94,649.0,Mass Market,4,2024-11-28,1,2,1
ACB-C000299,Thomas,Williams,38,NC,Southeast,Employed - Part Time,53286.3,716.0,Emerging Affluent,2,2024-08-04,1,1,1
ACB-C000300,Mark,Moore,34,TX,South,Employed - Full Time,18373.78,694.0,Mass Market,2,2015-03-21,0,3,1
ACB-C000301,David,Chen,57,TX,South,Employed - Part Time,210829.93,576.0,High Net Worth,4,2017-07-05,1,2,1
ACB-C000302,Robert,Lopez,31,GA,Southeast,Self-Employed,43393.01,763.0,Mass Market,1,2016-09-08,0,3,1
ACB-C000303,Robert,Lopez,42,GA,Southeast,Student,35069.11,696.0,Mass Market,2,2018-05-06,1,1,1
ACB-C000304,Diana,Lee,33,NC,Southeast,Government Employee,21537.75,795.0,Mass Market,2,2015-10-23,0,1,1
ACB-C000305,David,Martinez,38,OH,Midwest,Government Employee,72850.47,618.0,Emerging Affluent,4,2023-04-13,0,3,0
ACB-C000306,Hassan,Johnson,33,PA,Northeast,Retired,38389.08,727.0,Mass Market,2,2018-04-28,1,3,1
ACB-C000307,Nancy,Chen,37,GA,Southeast,Unemployed,85429.14,646.0,Emerging Affluent,2,2024-08-21,0,3,1
ACB-C000308,Charles,Taylor,52,FL,Southeast,Employed - Part Time,103829.16,568.0,Affluent,5,2017-11-10,1,1,1
ACB-C000309,Hassan,Martin,49,IL,Midwest,Unemployed,118454.07,653.0,Affluent,2,2015-12-09,1,2,1
ACB-C000310,Hassan,Lee,42,FL,Southeast,Student,44253.81,701.0,Mass Market,2,2021-11-30,1,5,0
ACB-C000311,Elena,Okafor,64,NY,Northeast,Unemployed,308130.15,695.0,High Net Worth,3,2023-03-07,1,3,1
ACB-C000312,James,Singh,42,TX,South,Employed - Full Time,61289.48,685.0,Emerging Affluent,4,2015-11-23,1,4,1
ACB-C000313,Maria,Jones,29,TX,South,Government Employee,32274.19,784.0,Mass Market,1,2023-01-10,1,1,1
ACB-C000314,Robert,Davis,29,VA,Northeast,Employed - Part Time,28221.63,666.0,Mass Market,3,2019-09-17,1,2,1
ACB-C000315,Thomas,Johnson,33,AZ,West,Government Employee,45237.11,788.0,Mass Market,1,2020-08-06,0,5,1
ACB-C000316,Mark,Martinez,73,OH,Midwest,Employed - Part Time,117609.43,731.0,Affluent,3,2017-04-22,1,1,1
ACB-C000317,Maria,Okafor,21,NY,Northeast,,86293.68,675.0,Mass Market,2,2022-12-07,1,4,1
ACB-C000318,Nancy,Ahmed,33,CA,West,Employed - Full Time,40557.01,748.0,Mass Market,2,2024-02-12,1,1,1
ACB-C000319,Angela,Lopez,35,CA,West,Self-Employed,75868.64,683.0,Emerging Affluent,2,2018-06-20,1,2,1
ACB-C000320,John,Chen,29,CA,West,Student,99965.07,550.0,Emerging Affluent,5,2020-04-23,1,2,1
ACB-C000321,Robert,Okafor,37,GA,Southeast,Unemployed,104389.5,677.0,Emerging Affluent,3,2018-08-24,1,1,1
ACB-C000322,Jennifer,Miller,43,OH,Midwest,Unemployed,61844.57,619.0,Emerging Affluent,5,2018-12-21,1,3,0
ACB-C000323,Angela,Jones,55,OH,Midwest,Employed - Part Time,92847.93,651.0,Mass Market,3,2024-03-31,0,4,1
ACB-C000324,Nancy,Chen,43,FL,Southeast,Student,249909.74,717.0,Affluent,1,2015-07-23,1,2,1
ACB-C000325,Robert,Davis,59,VA,Northeast,Unemployed,,648.0,Mass Market,2,2019-01-09,1,3,1
ACB-C000326,Elena,Williams,27,IL,Midwest,Retired,72352.76,596.0,Emerging Affluent,4,2022-06-14,0,2,1
ACB-C000327,Aisha,Wilson,45,GA,Southeast,Student,80685.64,716.0,Emerging Affluent,3,2024-03-26,1,1,1
ACB-C000328,Charles,Patel,26,NC,Southeast,Student,32115.59,534.0,Mass Market,5,2020-07-25,1,2,0
ACB-C000329,Maria,Patel,61,NY,Northeast,Government Employee,258425.01,783.0,High Net Worth,1,2020-12-25,0,1,1
ACB-C000330,Kevin,Taylor,65,CA,West,Unemployed,29412.75,682.0,Mass Market,2,2018-07-28,1,4,1
ACB-C000331,Jessica,Taylor,34,FL,Southeast,Government Employee,42571.7,713.0,Mass Market,2,2017-06-04,1,2,1
ACB-C000332,Priya,Park,53,IL,Midwest,Employed - Full Time,125701.38,720.0,Affluent,2,2023-07-31,1,1,1
ACB-C000333,Barbara,Okafor,45,TX,South,Government Employee,82292.12,737.0,Emerging Affluent,2,2015-11-14,0,4,1
ACB-C000334,Elena,Jackson,41,TX,South,Unemployed,86801.98,672.0,Emerging Affluent,2,2025-07-22,1,5,1
ACB-C000335,Angela,Ahmed,65,TX,South,Student,,647.0,Mass Market,3,2019-12-28,0,3,1
ACB-C000336,Mark,Williams,51,TX,South,Government Employee,194259.13,748.0,Affluent,2,2019-06-23,1,1,1
ACB-C000337,David,Martinez,37,AZ,West,Unemployed,29989.52,708.0,Mass Market,1,2025-04-28,1,3,1
ACB-C000338,Elena,Hernandez,29,OH,Midwest,Unemployed,37502.93,687.0,Mass Market,3,2022-11-04,0,1,1
ACB-C000339,Daniel,Wilson,26,NY,Northeast,Self-Employed,33068.77,666.0,Mass Market,2,2021-11-05,0,2,1
ACB-C000340,Kevin,Martinez,52,TX,South,Student,80264.48,653.0,Mass Market,3,2020-02-08,0,2,1
ACB-C000341,Angela,Taylor,59,GA,Southeast,Retired,67772.05,711.0,Emerging Affluent,2,2020-01-01,1,4,1
ACB-C000342,Jessica,Chen,58,NY,Northeast,Unemployed,40857.65,579.0,Mass Market,4,2015-07-13,1,1,1
ACB-C000343,Angela,Martinez,43,CA,West,Student,74051.1,691.0,Mass Market,3,2019-05-02,0,3,1
ACB-C000344,Michael,Russo,30,NY,Northeast,Unemployed,23879.1,567.0,Mass Market,5,2023-12-09,0,1,1
ACB-C000345,Maria,Davis,31,NY,Northeast,Employed - Full Time,50707.55,684.0,Emerging Affluent,3,2022-05-13,0,3,1
ACB-C000346,Aisha,Taylor,51,NC,Southeast,Retired,127474.8,686.0,Affluent,2,2021-04-01,1,2,1
ACB-C000347,Susan,Johnson,45,NC,Southeast,Employed - Full Time,35143.54,755.0,Mass Market,2,2016-07-22,1,2,1
ACB-C000348,Patricia,Okafor,40,TX,South,Unemployed,98955.99,691.0,Emerging Affluent,3,2021-04-05,1,3,1
ACB-C000349,Angela,Chen,25,FL,Southeast,Self-Employed,24962.74,652.0,Mass Market,3,2022-11-16,1,4,1
ACB-C000350,John,Brown,36,NC,Southeast,Government Employee,89597.88,,Emerging Affluent,3,2023-12-19,1,4,1
ACB-C000351,John,Lee,45,GA,Southeast,Self-Employed,29690.9,757.0,Mass Market,2,2022-06-05,1,2,0
ACB-C000352,James,Martinez,41,AZ,West,Employed - Full Time,49165.99,620.0,Mass Market,3,2015-08-15,1,2,1
ACB-C000353,Marcus,Ahmed,54,NC,Southeast,Government Employee,99506.57,677.0,Emerging Affluent,3,2017-08-02,0,3,1
ACB-C000354,Sarah,Lopez,66,CA,West,Self-Employed,233527.71,663.0,Affluent,3,2020-11-09,0,5,1
ACB-C000355,Kevin,Miller,70,TX,South,Unemployed,24316.71,707.0,Mass Market,2,2019-01-02,0,4,1
ACB-C000356,Kevin,Kim,37,NC,Southeast,Employed - Full Time,75800.98,503.0,Emerging Affluent,5,2020-12-14,0,2,1
ACB-C000357,Nancy,Lee,51,TX,South,Government Employee,102042.35,675.0,Emerging Affluent,2,2015-11-10,0,3,1
ACB-C000358,Jennifer,Nguyen,38,NC,Southeast,Employed - Part Time,136075.82,793.0,Affluent,1,2017-06-07,1,1,0
ACB-C000359,Thomas,Park,42,VA,Northeast,Student,51654.09,622.0,Mass Market,4,2024-09-29,0,2,1
ACB-C000360,Barbara,Brown,37,GA,Southeast,Employed - Part Time,33517.18,743.0,Mass Market,2,2022-10-02,1,1,1
ACB-C000361,Maria,Park,50,FL,Southeast,,120862.57,570.0,Affluent,3,2022-01-13,0,2,1
ACB-C000362,Carlos,Williams,42,NC,Southeast,Employed - Full Time,32514.22,735.0,Mass Market,1,2024-10-14,1,2,1
ACB-C000363,Kevin,Kim,25,NY,Northeast,Employed - Full Time,56541.43,774.0,Mass Market,1,2017-08-05,0,3,1
ACB-C000364,Marcus,Taylor,18,GA,Southeast,Government Employee,93044.34,730.0,Mass Market,1,2023-08-22,1,2,1
ACB-C000365,Michael,Thomas,44,VA,Northeast,Unemployed,139687.36,647.0,Affluent,2,2019-04-07,1,1,1
ACB-C000366,Aisha,Anderson,35,FL,Southeast,Employed - Full Time,45442.01,770.0,Mass Market,1,2020-09-17,0,3,1
ACB-C000367,Thomas,Anderson,50,VA,Northeast,Employed - Full Time,70135.8,691.0,Affluent,1,2015-12-30,1,2,1
ACB-C000368,Priya,Nguyen,30,TN,South,Student,43138.37,677.0,Mass Market,3,2024-10-12,1,2,1
ACB-C000369,Elena,Anderson,29,CA,West,Retired,55660.17,669.0,Mass Market,3,2015-01-14,0,1,1
ACB-C000370,Jessica,Hernandez,39,TX,South,Government Employee,22900.54,596.0,Mass Market,4,2019-06-03,1,3,1
ACB-C000371,Diana,Smith,46,TX,South,Employed - Part Time,47326.61,611.0,Mass Market,4,2023-03-03,1,4,1
ACB-C000372,Michael,Lopez,40,TX,South,Self-Employed,72742.08,709.0,Emerging Affluent,2,2024-09-03,0,1,1
ACB-C000373,Nancy,Garcia,22,TX,South,Employed - Full Time,36213.55,646.0,Emerging Affluent,4,2016-07-27,1,2,1
ACB-C000374,Michael,Kim,27,OH,Midwest,Employed - Part Time,52422.28,679.0,Mass Market,3,2022-05-28,0,2,1
ACB-C000375,Susan,Thomas,23,TX,South,Retired,37434.49,746.0,Mass Market,2,2022-01-15,1,1,1
ACB-C000376,James,Patel,45,FL,Southeast,Employed - Part Time,76437.77,741.0,Emerging Affluent,3,2017-10-17,1,2,1
ACB-C000377,Karen,Singh,67,AZ,West,Self-Employed,146624.56,681.0,Affluent,2,2021-09-26,0,1,1
ACB-C000378,Wei,Ahmed,36,TX,South,Government Employee,56087.78,603.0,Emerging Affluent,4,2021-12-08,0,1,1
ACB-C000379,Robert,Anderson,48,AZ,West,Employed - Full Time,147754.0,680.0,Affluent,2,2024-02-28,1,3,1
ACB-C000380,Aisha,Williams,18,FL,Southeast,Government Employee,36202.17,787.0,Mass Market,1,2022-04-26,0,2,1
ACB-C000381,Elena,Jones,69,TX,South,Government Employee,138919.41,743.0,Affluent,1,2024-01-10,1,4,0
ACB-C000382,Sarah,Johnson,42,OH,Midwest,Self-Employed,34230.91,744.0,Mass Market,1,2021-08-19,0,1,1
ACB-C000383,Aisha,Okafor,21,NC,Southeast,Government Employee,68320.39,607.0,Mass Market,4,2017-11-08,0,4,1
ACB-C000384,Angela,Martin,75,TN,South,Government Employee,163867.14,518.0,Affluent,5,2019-04-21,0,3,1
ACB-C000385,Hassan,Garcia,44,IL,Midwest,Employed - Full Time,120235.04,627.0,Affluent,2,2024-06-06,1,3,1
ACB-C000386,Sarah,Jackson,32,AZ,West,Retired,93559.65,720.0,Emerging Affluent,2,2023-07-03,1,2,1
ACB-C000387,Fatima,Williams,47,FL,Southeast,Unemployed,37543.85,685.0,Mass Market,2,2018-11-26,0,1,1
ACB-C000388,Thomas,Russo,35,CA,West,Self-Employed,48395.26,612.0,Mass Market,4,2021-10-01,0,2,1
ACB-C000389,Fatima,Nguyen,44,IL,Midwest,Employed - Part Time,31598.33,793.0,Mass Market,2,2024-02-09,1,2,1
ACB-C000390,Maria,Patel,72,AZ,West,,177946.14,643.0,Affluent,5,2015-01-04,0,2,1
ACB-C000391,Barbara,Hernandez,63,PA,Northeast,Government Employee,42263.26,648.0,Mass Market,3,2021-10-25,0,3,1
ACB-C000392,Daniel,Thomas,51,NY,Northeast,Retired,108842.05,625.0,Affluent,4,2021-06-08,1,4,1
ACB-C000393,Carlos,Jackson,33,FL,Southeast,Self-Employed,48613.47,683.0,Mass Market,3,2019-09-18,1,5,1
ACB-C000394,Fatima,Smith,33,IL,Midwest,Unemployed,79044.42,689.0,Affluent,3,2024-08-22,0,1,1
ACB-C000395,Nancy,Anderson,28,FL,Southeast,Employed - Full Time,98424.42,632.0,Affluent,3,2022-03-24,0,3,1
ACB-C000396,Robert,Kim,49,VA,Northeast,Unemployed,39427.48,588.0,Mass Market,4,2025-06-06,0,1,1
ACB-C000397,Priya,Williams,36,AZ,West,Retired,46652.84,644.0,Mass Market,4,2024-11-28,0,4,1
ACB-C000398,Priya,Okafor,43,NY,Northeast,Employed - Full Time,137993.39,640.0,Affluent,3,2024-12-01,1,2,1
ACB-C000399,John,Chen,42,IL,Midwest,Unemployed,35720.9,698.0,Mass Market,3,2019-10-17,0,1,1
ACB-C000400,James,Lee,37,IL,Midwest,Government Employee,89753.04,532.0,Emerging Affluent,5,2025-08-12,1,2,0
ACB-C000401,Thomas,Smith,47,TX,South,Student,47530.64,620.0,Emerging Affluent,5,2018-10-22,1,3,1
ACB-C000402,Fatima,Jones,38,TN,South,Employed - Part Time,39847.74,639.0,Mass Market,3,2016-11-25,1,4,1
ACB-C000403,Mark,Jones,34,GA,Southeast,Employed - Full Time,183330.25,763.0,Affluent,1,2021-05-13,1,3,1
ACB-C000404,Diana,Davis,28,AZ,West,Self-Employed,55850.34,776.0,Mass Market,1,2022-07-08,1,3,1
ACB-C000405,Karen,Williams,57,FL,Southeast,Student,195287.81,581.0,Affluent,4,2017-02-04,0,3,1
ACB-C000406,John,Kim,29,TN,South,Retired,109228.3,805.0,Mass Market,1,2020-04-08,0,2,1
ACB-C000407,Robert,Brown,34,FL,Southeast,Self-Employed,59019.66,765.0,Emerging Affluent,2,2021-12-17,1,1,1
ACB-C000408,David,Wilson,57,TX,South,Government Employee,50832.62,708.0,Mass Market,2,2020-01-15,1,3,1
ACB-C000409,David,Thomas,39,TN,South,Retired,32065.19,685.0,Mass Market,3,2019-06-20,0,2,1
ACB-C000410,David,Patel,47,TX,South,Student,28582.53,679.0,Mass Market,3,2018-04-22,1,2,1
ACB-C000411,Kevin,Jackson,53,FL,Southeast,Government Employee,85058.43,705.0,Emerging Affluent,2,2015-07-20,0,5,1
ACB-C000412,Patricia,Kim,47,VA,Northeast,Self-Employed,73888.87,650.0,Emerging Affluent,2,2016-01-14,1,2,1
ACB-C000413,Robert,Park,41,VA,Northeast,Government Employee,,647.0,Affluent,3,2020-06-28,1,2,1
ACB-C000414,Fatima,Taylor,43,GA,Southeast,Employed - Full Time,55799.29,489.0,Mass Market,5,2025-08-28,1,1,0
ACB-C000415,Michael,Johnson,66,NC,Southeast,Government Employee,64412.22,746.0,Emerging Affluent,1,2016-08-19,1,4,1
ACB-C000416,Fatima,Wilson,36,NY,Northeast,Unemployed,43186.46,815.0,Emerging Affluent,1,2025-03-19,0,1,1
ACB-C000417,Charles,Patel,50,FL,Southeast,Self-Employed,58166.05,634.0,Mass Market,3,2024-04-18,0,2,1
ACB-C000418,Susan,Russo,50,FL,Southeast,Employed - Part Time,33720.71,546.0,Mass Market,4,2019-05-12,1,3,0
ACB-C000419,Carlos,Thomas,29,OH,Midwest,Employed - Full Time,59890.86,649.0,Mass Market,4,2023-08-12,0,1,1
ACB-C000420,Fatima,Patel,18,IL,Midwest,Employed - Part Time,51240.43,668.0,Mass Market,3,2026-02-01,0,2,1
ACB-C000421,Barbara,Anderson,36,IL,Midwest,Self-Employed,15505.62,688.0,Mass Market,4,2023-12-18,1,1,1
ACB-C000422,David,Miller,28,IL,Midwest,Self-Employed,65977.25,647.0,Emerging Affluent,2,2020-06-21,0,2,1
ACB-C000423,Susan,Hernandez,18,TX,South,Retired,30408.72,735.0,Mass Market,1,2018-04-23,0,1,1
ACB-C000424,Fatima,Davis,34,GA,Southeast,Self-Employed,101182.39,615.0,Emerging Affluent,3,2015-02-15,1,1,1
ACB-C000425,Thomas,Jones,51,TX,South,Government Employee,112364.95,640.0,Affluent,4,2017-05-23,1,2,1
ACB-C000426,Linda,Jones,58,GA,Southeast,Government Employee,98464.89,694.0,Emerging Affluent,3,2024-07-14,0,3,1
ACB-C000427,Kevin,Miller,30,NY,Northeast,Government Employee,74811.82,530.0,Emerging Affluent,5,2019-11-28,1,4,1
ACB-C000428,Karen,Kim,36,TN,South,Employed - Full Time,35224.06,631.0,Mass Market,4,2018-12-11,1,3,0
ACB-C000429,Fatima,Thomas,57,FL,Southeast,Government Employee,154874.34,735.0,Affluent,3,2025-06-02,1,1,1
ACB-C000430,Robert,Brown,18,TX,South,Employed - Part Time,63174.35,738.0,Mass Market,1,2016-02-16,1,1,1
ACB-C000431,Kevin,Jackson,40,CA,West,Unemployed,48356.8,791.0,Emerging Affluent,1,2020-08-03,0,5,1
ACB-C000432,James,Lopez,55,IL,Midwest,Unemployed,145506.23,519.0,High Net Worth,4,2017-09-21,1,5,1
ACB-C000433,David,Martin,24,NC,Southeast,Student,71156.23,750.0,Emerging Affluent,1,2025-03-28,1,4,1
ACB-C000434,Elena,Jones,35,TX,South,Employed - Part Time,63492.36,798.0,Emerging Affluent,1,2017-12-28,0,3,1
ACB-C000435,Marcus,Williams,21,TX,South,Unemployed,53770.36,537.0,Mass Market,4,2025-06-03,1,2,1
ACB-C000436,Fatima,Kowalski,42,OH,Midwest,,60872.17,660.0,Mass Market,4,2022-02-12,1,4,1
ACB-C000437,Barbara,Jones,40,TX,South,Retired,40870.79,670.0,Emerging Affluent,2,2024-12-04,1,4,1
ACB-C000438,Diana,Wilson,37,AZ,West,Student,38177.1,587.0,Mass Market,4,2024-07-27,0,2,1
ACB-C000439,Linda,Russo,40,OH,Midwest,Unemployed,42376.64,736.0,Emerging Affluent,1,2024-12-31,1,2,1
ACB-C000440,Robert,Patel,32,TX,South,Unemployed,25769.5,695.0,Mass Market,2,2018-07-27,1,2,1
ACB-C000441,Nancy,Moore,51,TX,South,Student,80492.01,690.0,Affluent,3,2025-08-24,1,1,1
ACB-C000442,Barbara,Chen,40,PA,Northeast,Self-Employed,38088.52,622.0,Mass Market,3,2025-02-03,1,3,1
ACB-C000443,James,Martinez,29,FL,Southeast,Unemployed,23558.71,847.0,Mass Market,1,2020-10-24,1,2,1
ACB-C000444,Thomas,Patel,47,FL,Southeast,Retired,57915.53,706.0,Emerging Affluent,2,2020-07-18,0,5,1
ACB-C000445,Linda,Moore,20,AZ,West,Retired,31354.34,747.0,Mass Market,2,2021-03-21,1,2,1
